id,text,span
584,"USA sõdureid on Pentagoni andmeil Pärsia lahe piirkonnas praegu 24 400 , neile saabub 6-9 päeva pärast lisaks veel 2200 merejalaväelast .","{'start': 34, 'end': 45, 'text': 'Pärsia lahe', 'labels': ['LOC']}"
585,"Teede- ja sideminister Raivo Vare avas eile Peipsi järves asuval Piirissaarel uue telefonijaama , mis muutis saare kõige paremini telefoniseeritud omavalitsuseks Eestis .","{'start': 44, 'end': 57, 'text': 'Peipsi järves', 'labels': ['LOC']}"
586,"« Vaatamata pikalt kestnud põuale on Ülemiste järve tase jäänud normaalseks , » kinnitab Karita Sall .","{'start': 37, 'end': 51, 'text': 'Ülemiste järve', 'labels': ['LOC']}"
587,Aegna saarel mai lõpus koolitüdruku elu nõudnud ja kuut last vigastanud pommiplahvatuse uurimine kestab vähemalt septembrini .,"{'start': 0, 'end': 12, 'text': 'Aegna saarel', 'labels': ['LOC']}"
588,"Pärnu lahe võimalikuks veetaseme tõusuks pakkusid meteoroloogid 200 – 250 cm üle Kroonlinna nulli , teistes merelahtedes , sh Haapsalu lahes 100 – 160 cm üle Kroonlinna nulli .","{'start': 126, 'end': 140, 'text': 'Haapsalu lahes', 'labels': ['LOC']}"
589,"Tervisesportlane leidis Pelgulinnas Stroomi rannast puu küljest turvafirma Lilto kliendinimekirja , mille pihta tundmatu seltskond märki laskis .","{'start': 36, 'end': 51, 'text': 'Stroomi rannast', 'labels': ['LOC']}"
590,Kaks aastat tagasi 15 . –24 . aprillini Seišelli saartel viibinud rahandusministeeriumi ametnikud nimetavad reisi koolituseks .,"{'start': 40, 'end': 56, 'text': 'Seišelli saartel', 'labels': ['LOC']}"
591,"c ) Sitsiilia meri ja Sitsiilia väinad , sh saared ;","{'start': 4, 'end': 18, 'text': 'Sitsiilia meri', 'labels': ['LOC']}"
592,"Projektijuhi Heikki Luhamaa sõnul on loomade toomise põhjuseks Kihnu saare looduse ühe pärli , Linaküla-Sääreküla rannaniidu säilitamise vajadus .","{'start': 63, 'end': 74, 'text': 'Kihnu saare', 'labels': ['LOC']}"
593,"Kolmapäeval vedasid Nõva kalurid kahe traaleriga inimtühjale Pakri saarele Mati-Erki Nymani kogu maise vara , sest mees kolis tagasi oma lapsepõlvekoju pensionipõlve pidama .","{'start': 61, 'end': 74, 'text': 'Pakri saarele', 'labels': ['LOC']}"
594,"Viimati ostsime rõivad Bali saarelt , aga tavaliselt teeme suuremad ostud Stockmannist või Finest Fashionist .","{'start': 23, 'end': 35, 'text': 'Bali saarelt', 'labels': ['LOC']}"
595,"Viljandi järves , Anne kanalis , Vanamõisa järves ja Türi järves mõõdeti veetemperatuuriks 20 kraadi , Harku järves , Emajões ning Verevi , Riisna , Tamula ja Pühajärves 19 kraadi .","{'start': 53, 'end': 64, 'text': 'Türi järves', 'labels': ['LOC']}"
596,"Hiina sulges eile Jangtse jõe tammiväravad , alustades veehoidla täitmist maailma suurima hüdroenergiaprojekti tarvis .","{'start': 18, 'end': 29, 'text': 'Jangtse jõe', 'labels': ['LOC']}"
597,"Mida arvata väitest : kuigi keskkonnainvesteeringute keskus tegutses Reformierakonna juhtimisel neli aastat , külmus Tallinna laht möödunud talvel ikkagi kinni !","{'start': 117, 'end': 130, 'text': 'Tallinna laht', 'labels': ['LOC']}"
598,Altja kultuuri- ja looduslooline õpperada tutvustab kaluriküla ja ümbritsevat loodust kivisest rannast Altja jõe lammini .,"{'start': 103, 'end': 112, 'text': 'Altja jõe', 'labels': ['LOC']}"
599,"Ringid : Tooma Männikjärve raba Tooma , Tooma Männikjärve raba Mustjõgi Männikjärv Tooma , Tooma Kaasikjärve raba Endla järv Männikjärve raba Tooma , Kärde Endla järv Männikjärve raba Tooma .","{'start': 167, 'end': 183, 'text': 'Männikjärve raba', 'labels': ['LOC']}"
600,"Erandina lõikest 1 võib Hispaania Kanaari saartel , Prantsusmaa Prantsuse ülemeredepartemangudes , Kreeka kogu oma territooriumil või osal territooriumist ning Portugal Madeira ja Assoori saarestikus lubada kasutada meretranspordis gaasiõlisid , mille väävlisisaldus ületab lõikes 1 kehtestatud määrasid .","{'start': 180, 'end': 199, 'text': 'Assoori saarestikus', 'labels': ['LOC']}"
601,Auto paiskus Naudja jõe sillalt alla jõkke kummuli .,"{'start': 13, 'end': 23, 'text': 'Naudja jõe', 'labels': ['LOC']}"
602,"Raamatute Raamatusse sobiks info , et Eestis asub maailma suurim pisaraist kogunenud kunstlik veehoidla ( Ülemiste järv ) ning suurim kalmuküngas , millel pesitseb nii parlament kui ka valitsus ( Toompea mägi ) .","{'start': 106, 'end': 119, 'text': 'Ülemiste järv', 'labels': ['LOC']}"
603,"Milano ajalehes Corriere della Sera teisipäeval avaldatud kirjuti-ses väidab Sitsiilia saare Catania arst ja ka linnapea , et Silvio Berlusconi on tänu tema eliksiirile bioloogiliselt 55aastane , kuigi tema tegelik vanus on 67 aastat .","{'start': 77, 'end': 92, 'text': 'Sitsiilia saare', 'labels': ['LOC']}"
604,"Madal veetase raskendab sügavama süvisega laevade liikumist näiteks Narva jões , Suures ( pildil Suur Emajõgi ) ja Väikeses Emajões .","{'start': 68, 'end': 78, 'text': 'Narva jões', 'labels': ['LOC']}"
605,"20 aastat pärast plahvatust tõotab retk paika , kust Uži jõgi Pripjatisse suubub , kaunist loodusmatka , mida häirib ainult lakkamatult tibutav vihm .","{'start': 53, 'end': 61, 'text': 'Uži jõgi', 'labels': ['LOC']}"
606,"Eile maandus Pikkor Pragelato mäel 85 ja 86,5 meetri kohal .","{'start': 20, 'end': 34, 'text': 'Pragelato mäel', 'labels': ['LOC']}"
607,"Septembris kavatseb 28aastane inglanna asuda ründama järgmist tippmarki , võttes samuti üksi ette teekonna Atlandi ookeani läänerannikult itta .","{'start': 107, 'end': 122, 'text': 'Atlandi ookeani', 'labels': ['LOC']}"
608,""" Väga läbipaistev lugu : mingi lihtsurelik juba ei saa Viimsis randa maja ehitada , isegi presidendi maa-avalduse üle käis vaidlus , aga siin äkki müüakse merelaht ära , võetakse männik maha ja keegi ei pane ebaseaduslikku tegevust seisma , "" pahandas Kaarel .","{'start': 56, 'end': 69, 'text': 'Viimsis randa', 'labels': ['LOC']}"
609,"Samas avati eile uuesti Sumatra saare põhjaosas asuv Medani lennujaam , kus reedene lennuõnnetuski aset leidis .","{'start': 24, 'end': 37, 'text': 'Sumatra saare', 'labels': ['LOC']}"
610,Kesselaid ehk Kessulaid ehk Kessu on vähem kui kaheruutkilomeetrine saar Suures väinas Muhu saare lähistel .,"{'start': 87, 'end': 97, 'text': 'Muhu saare', 'labels': ['LOC']}"
611,"lennuliiklussüsteem Kreeka saartel ja Atlandi ookeani saartel , mis moodustavad Assooride autonoomse piirkonna , ei ole praegu küllaldaselt arenenud , mistõttu neil saartel paiknevate lennujaamade suhtes ei kohaldata ajutiselt käesolevat määrust ;","{'start': 20, 'end': 34, 'text': 'Kreeka saartel', 'labels': ['LOC']}"
612,"Promenaadi Aafrika ranna poole jääv osa on seni olnud nagu vandaalide paradiis : õhtul on seal pime ja vaikne , ka politseid näeb seal haruharva .","{'start': 11, 'end': 24, 'text': 'Aafrika ranna', 'labels': ['LOC']}"
613,Atlandi ookeani kirdeosas kalastavate liikmesriikide nominaalsaagi statistiliste andmete esitamise kohta,"{'start': 0, 'end': 15, 'text': 'Atlandi ookeani', 'labels': ['LOC']}"
614,"Kui 1953 . aasta suvel Tartu Ülikooli viimase kursuse geoloogiatudeng Vaike Vanamb-Paulmann ning käesoleva kirjutise autor , tol korral Teaduste Akadeemia Geoloogia Instituudi aspirant , leidsid Piusa jõe ühest maalilisest kaldajärsakust rohkearvuliselt väljasurnud kalade luuplaate ja muid skeletiosi , ei teadnud nad arvata , et üks väheldane luuke võib aastakümneid hiljem rahvusvahelist sensatsiooni tekitada .","{'start': 195, 'end': 204, 'text': 'Piusa jõe', 'labels': ['LOC']}"
615,Cooki saared,"{'start': 0, 'end': 12, 'text': 'Cooki saared', 'labels': ['LOC']}"
616,Pakutav sõiduplaan peab võimaldama vähemalt kaks korda päevas külastada Aegna saart ja vähemalt kaks korda nädalas Naissaart .,"{'start': 72, 'end': 83, 'text': 'Aegna saart', 'labels': ['LOC']}"
617,"Southamptoni sadamas ootab laeva viiepäevane peatus , et täiendada varusid ja kõrvaldada võimalikud puudused enne Atlandi ookeani ületamist .","{'start': 114, 'end': 129, 'text': 'Atlandi ookeani', 'labels': ['LOC']}"
618,"Kõnealune raudtee viib Kitzsteinhorni mäe liustikule , kus aasta läbi on head võimalused mäe- ja vigursuusatamiseks .","{'start': 23, 'end': 41, 'text': 'Kitzsteinhorni mäe', 'labels': ['LOC']}"
619,"c ) kohaldatakse käesolevat lepingut Kanalisaarte ja Mani saare suhtes üksnes sel määral , kui see on vajalik , et tagada neid saari käsitlev kord , mis on esitatud 22. jaanuaril 1972 allakirjutatud lepingus uute liikmesriikide astumise kohta Euroopa Majandusühendusse ja Euroopa Aatomienergiaühendusse ;","{'start': 53, 'end': 63, 'text': 'Mani saare', 'labels': ['LOC']}"
620,"Stroomi rannas tabab pilk hulgaliselt imekauneid noorikuid , kelle arvamused Eestimaa kaubamajades pakutavast rannariiete valikust erinevad kardinaalselt .","{'start': 0, 'end': 14, 'text': 'Stroomi rannas', 'labels': ['LOC']}"
621,Lõuna-Sandwichi saared ja sõltkonnad,"{'start': 0, 'end': 22, 'text': 'Lõuna-Sandwichi saared', 'labels': ['LOC']}"
622,Sama võimas energiasammas asub Prantsusmaal Loundes'i koopas .,"{'start': 44, 'end': 60, 'text': ""Loundes'i koopas"", 'labels': ['LOC']}"
623,"- “ pointe de Trévignoni ” ja Laïta jõe suudme vaheline rannikuala ,","{'start': 30, 'end': 39, 'text': 'Laïta jõe', 'labels': ['LOC']}"
624,"Ka selline juhtum oli , et Kiideva rannast läks üks paat merele kaduma ja Puise ranna paat jõudis Kiidevasse , ” loetles Sein .","{'start': 74, 'end': 85, 'text': 'Puise ranna', 'labels': ['LOC']}"
625,""" Elame praegu Matsalu saarel , ” ütles Matsalu rahvuspargi asedirektor Kaja Lotman pühapäeval , viidates sellele , et Matsallu ja Metskülla viivad ühendusteed on üle ujutatud ning kant on pühapäeva hommikust saadik elektrita .","{'start': 15, 'end': 29, 'text': 'Matsalu saarel', 'labels': ['LOC']}"
626,"Saaremaa sadama projektijuht Peeter Palu väidab , et teist nii sügavat sadamakohta kui Küdema lahes Tamme ei ole mitte ainult Saaremaal , vaid kogu Eestis .","{'start': 87, 'end': 99, 'text': 'Küdema lahes', 'labels': ['LOC']}"
627,"Iditarod on aga jõgi Alaskal , mille orgu mööda kulges ilmselt juba iidne rahvaste liikumine Aasia ja Ameerika vahel üle Beringi väina .","{'start': 121, 'end': 134, 'text': 'Beringi väina', 'labels': ['LOC']}"
628,"- Taani Kuningriigi territoorium , välja arvatud Fääri saared ja Gröönimaa ,","{'start': 49, 'end': 61, 'text': 'Fääri saared', 'labels': ['LOC']}"
629,"FAO Antarktika allpiirkonnas 48.1 Antarktika poolsaare alal , FAO Antarktika allpiirkonnas 48.2 Lõuna-Orkney saarestiku ümbruses ning FAO Antarktika allpiirkonnas 48.3 Lõuna-Georgia ümbruses on Notothenia rossii spetsialiseeritud püük keelatud .","{'start': 96, 'end': 119, 'text': 'Lõuna-Orkney saarestiku', 'labels': ['LOC']}"
630,Mõlemal pool Soome lahte asub eestlaste ja soomlaste ühine  respublika Tšuhhohonija  ning eestlaste ja soomlaste asemel tunneb maailm ainult ühte rahvast nimega tšuhnaad .,"{'start': 13, 'end': 24, 'text': 'Soome lahte', 'labels': ['LOC']}"
631,Kuressaare lähedal asuvale Abruka saarele on jäänud kokku üheksateist põhielanikku .,"{'start': 27, 'end': 41, 'text': 'Abruka saarele', 'labels': ['LOC']}"
632,"Pärsia lahe piirkonda saatmiseks valmistuv katastroofimeditsiini rühm moodustati Mustamäe haigla katastroofimeedikute baasil , kes osalesid mullu päästeõppustel Islandil .","{'start': 0, 'end': 11, 'text': 'Pärsia lahe', 'labels': ['LOC']}"
633,sulgeda Riia laht .,"{'start': 8, 'end': 17, 'text': 'Riia laht', 'labels': ['LOC']}"
634,61-aastane Havel võttis vastu Hispaania kuningas Juan Carlose kutse veeta puhkus Lanzarote saarel asuvas kuninglikus residentsis .,"{'start': 81, 'end': 97, 'text': 'Lanzarote saarel', 'labels': ['LOC']}"
635,"Pilt : Aasta alguses valmis Ruhnu saarel Piirivalve Ameti tellimusel ehitatud pereelamu , kuid vaid vähesed piirikaitsjad on nõus saarele alaliselt elama jääma .","{'start': 28, 'end': 40, 'text': 'Ruhnu saarel', 'labels': ['LOC']}"
636,"“ Kaheksa-aastaselt , kui alustasin tööd isa juures Harku järve ääres , panin päästeveste ritta , ” meenutab Kelli .","{'start': 52, 'end': 63, 'text': 'Harku järve', 'labels': ['LOC']}"
637,Läänemerel ja -maadel tugevat tormi põhjustav tsüklon on täna Norra merel .,"{'start': 62, 'end': 73, 'text': 'Norra merel', 'labels': ['LOC']}"
638,"võttes arvesse nõukogu 19. juuli 1993. aasta määrust ( EMÜ ) nr 2019/93 , millega kehtestatakse teatavate põllumajandustoodetega seotud erimeetmed väiksematel Egeuse mere saartel , eriti selle artiklit 4 ,","{'start': 159, 'end': 170, 'text': 'Egeuse mere', 'labels': ['LOC']}"
639,"Täna kell 16 võivad kõik huvilised tulla Pirita randa nudistide plaazhile üllatuskontserdile , kus astuvad publiku ette ansamblid Vennaskond , Operatsioon Õ ( solist Maie Parrik ) ja Kurjam .","{'start': 41, 'end': 53, 'text': 'Pirita randa', 'labels': ['LOC']}"
640,"Laine kõrgus tõuseb 7-10 m-ni Peipsi järv : edela-ja lõunatuul tugevneb peale südaööd 10-15 , päeval puhanguti 20 m/s .","{'start': 30, 'end': 41, 'text': 'Peipsi järv', 'labels': ['LOC']}"
641,"Manhattani saare , kus kaubanduskeskus asus , avastas 17. sajandil Henry Hudson 11. septembril .","{'start': 0, 'end': 16, 'text': 'Manhattani saare', 'labels': ['LOC']}"
642,"Sama lugu on Peipsi järvel , Vasknarva jõel jne.","{'start': 13, 'end': 26, 'text': 'Peipsi järvel', 'labels': ['LOC']}"
643,"Pakkumine vastas Piirivalveameti minimaalnõuetele , kuid ta ei rahuldanud nõudeid terve Peipsi järve katmiseks .","{'start': 88, 'end': 100, 'text': 'Peipsi järve', 'labels': ['LOC']}"
644,Viimsi vald tegi Harju maavalitsusele ettepaneku liita praegu Tallinnale kuuluv Aegna saar Viimsi vallaga .,"{'start': 80, 'end': 90, 'text': 'Aegna saar', 'labels': ['LOC']}"
645,Valitsus sai Riigikogu erakorralisel istungjärgul 1. augustil volituse lepingu allakirjutamiseks Eesti Vabariigi ja Rahvusvahelise Rekonstrueerimis- ja Arengupanga vahel Haapsalu ja Matsalu lahe keskkonnakaitseprojekti finantseerimiseks kahe miljoni USA dollariga .,"{'start': 182, 'end': 194, 'text': 'Matsalu lahe', 'labels': ['LOC']}"
646,Tallinna Tehnikaülikooli meresüsteemide instituudi andmetel liigub reostus Soome lahes lääne poole ning võib jõuda Prangli saare ja Naissaare rannikule .,"{'start': 115, 'end': 128, 'text': 'Prangli saare', 'labels': ['LOC']}"
647,"Kapten Moik ise on lootsieksami Stockholmi saarestikus sõitmiseks õiendanud , kuid ta on saarestikku korduvalt läbinud ka ilma , et sillal oleks olnud kas Rootsi lootsi või sama eksami sooritanud vanemtüürimees .","{'start': 32, 'end': 54, 'text': 'Stockholmi saarestikus', 'labels': ['LOC']}"
648,NATO on koondanud Aadria merele hulgaliselt lahingutehnikat .,"{'start': 18, 'end': 31, 'text': 'Aadria merele', 'labels': ['LOC']}"
649,"Ida-Viru piirivalvuril on lootust saada preemiat , sest tänu tema kiirele tegutsemisele pääses Narva jõel paadiga ümber läinud kalamees uppumissurmast .","{'start': 95, 'end': 105, 'text': 'Narva jõel', 'labels': ['LOC']}"
650,Smokie kontserdi ajaks püstitatakse Pärnu ranna merepoolsesse külge suur lava ning piiratakse kontserdipaiga ümbrus aiaga .,"{'start': 36, 'end': 47, 'text': 'Pärnu ranna', 'labels': ['LOC']}"
651,Külad tulevad meil seal nagu väikesed kidad Juminda poolsaarest välja ja ühe sellise kida tipus on minu suvila ja maalahmakas .,"{'start': 44, 'end': 63, 'text': 'Juminda poolsaarest', 'labels': ['LOC']}"
652,Tehnikateaduste doktori Harald-Adam Velneri hinnangul võib Viljandi järve ökoseis reostuskoormuse suurenemise ning ebapiisava veevahetuse pärast halveneda .,"{'start': 59, 'end': 73, 'text': 'Viljandi järve', 'labels': ['LOC']}"
653,"see osa rajoonist 3 P , mis asub loode pool joont , mis ulatub Newfoundlandi Burgeo saarest ligikaudu kagusse punktini 46°50' põhjalaiust ja 58°50'läänepikkust ;","{'start': 77, 'end': 91, 'text': 'Burgeo saarest', 'labels': ['LOC']}"
654,"KOMISJONI OTSUS 93/59/EMÜ , milles kiidetakse heaks Ühendkuningriigi esitatud programm bonamioosi ja marteilioosi kohta Mani saarel 21. detsember 1992 ( Ainult ingliskeelne tekst on autentne )","{'start': 120, 'end': 131, 'text': 'Mani saarel', 'labels': ['LOC']}"
655,Käesoleva määruse kohaldamisel loetakse Aadria mere lõunapiiriks Albaania-Kreeka piiri ja Capo Santa Maria di Leuca vahele tõmmatud joont .,"{'start': 40, 'end': 51, 'text': 'Aadria mere', 'labels': ['LOC']}"
656,"“ Kalapüük ei tasu enam ära , ei suuda laeva remontida , ” tunnistas väikese kalalaeva Jabara omanik ja kapten  Aldo Koppel  , kes käib püügil Soome lahes Vergist kuni Narva-Jõesuuni .","{'start': 143, 'end': 154, 'text': 'Soome lahes', 'labels': ['LOC']}"
657,"1960. aastatest kõigub Letna mäel edasi-tagasi maailmanäituse ajast pärit hiiglaslik metronoom , mille alla ilmusid umbes kuu aega tagasi kaks eri värvi lipukest .","{'start': 23, 'end': 33, 'text': 'Letna mäel', 'labels': ['LOC']}"
658,"Aga sinu muudatusettepanek lähtubki sellest loogikast , et Eestimaa lõpeb Pääsküla või Pirita jõe taga ja see oli see vastuargument , mille ma siin välja käisin .","{'start': 87, 'end': 97, 'text': 'Pirita jõe', 'labels': ['LOC']}"
659,"Liivi laht jagada mõttelise joonega ühise suletud mere tingimustes Iklast Kolka neemeni , tehes mööndusi Ruhnu saare juures .","{'start': 105, 'end': 116, 'text': 'Ruhnu saare', 'labels': ['LOC']}"
660,See Jumal elab Paradiidi saarel keset universumite universumit .,"{'start': 15, 'end': 31, 'text': 'Paradiidi saarel', 'labels': ['LOC']}"
661,"Shona - Zimbabwes üks keel Sindhi - sindhi , India-Pakistan Sotho - suuto , Lesoto keel Sardianian - sardiinia Swati Sundanese - sunda , Sunda saared Telugu - India ...","{'start': 137, 'end': 149, 'text': 'Sunda saared', 'labels': ['LOC']}"
662,"Juba üheksandat korda toimus Salmistu rannast Kautlani kulgev sõjalis-sportlik Erna retk , mida asjatundjad peavad omasuguste hulgas kõige raskemaks maailmas .","{'start': 29, 'end': 45, 'text': 'Salmistu rannast', 'labels': ['LOC']}"
663,"“ Viljandi järv koos paadimehe legendi ja järve kaldal asuvate lossivaremetega , ” vastab Andres Rõigas küsimusele , mis talle esimesena Viljandi maakonna brändi kohta pähe tuleb .","{'start': 2, 'end': 15, 'text': 'Viljandi järv', 'labels': ['LOC']}"
664,"Juhani päevikus on kirjas ka 1952. aasta talvine nädal , mille isa ja poeg Riia lahes jääpangal veetsid .","{'start': 75, 'end': 85, 'text': 'Riia lahes', 'labels': ['LOC']}"
665,"Leili jutustab , kuidas nad tegid Laidu saarel heina , kui mamma ( see on ämm ) veel elas .","{'start': 34, 'end': 46, 'text': 'Laidu saarel', 'labels': ['LOC']}"
666,"Nüüd jõudsime kokkuleppele , et ka Ruhnu saare juures jääb kehtima 12 miili .","{'start': 35, 'end': 46, 'text': 'Ruhnu saare', 'labels': ['LOC']}"
667,"Mul oleks küsimus , missuguseid konkreetseid verbaalseid ja kirjalikke aktsioone Välisministeerium on ette võtnud , et neid musti pilvi laiali ajada , millest oli juttu nii siin- kui sealpool Atlandi ookeani ?","{'start': 192, 'end': 207, 'text': 'Atlandi ookeani', 'labels': ['LOC']}"
668,"Sest teatavasti võivad aktsiaomanikud olla ka Bermuda saarestikus või kuskil Mani saarel asuvad firmad , mille omanikeringi Eestis kindlaks ei õnnestu teha .","{'start': 77, 'end': 88, 'text': 'Mani saarel', 'labels': ['LOC']}"
669,"Reede päeval Läänemere , Musta mere ja Kaspia mere piirkonna riigipeade foorumil peetud kõnes tõdes Rüütel , et riigi ülim eesmärk peaks olema oma rahva huvide kaitse ja heaolu .","{'start': 39, 'end': 50, 'text': 'Kaspia mere', 'labels': ['LOC']}"
670,"“ Ma usun , et ravimine on anne , ja et mõned inimesed on selles võimekamad kui teised , ” jutustab ravija Dave Benton , keda saatus on toonud Eestimaale kaugelt ja eksootiliselt Kariibi mere saarelt .","{'start': 179, 'end': 191, 'text': 'Kariibi mere', 'labels': ['LOC']}"
671,"Vaatluse all on Anne kanal , Harku järv , Kakumäe , Kauksi , Narva-Jõesuu , Paralepa , Pirita ja Pärnu rand , Pühajärv , Põlva tehisjärv , Riiska , Stroomi rand , Tamula järv , Toila rand , Türi , Vanamõisa , Verevi ja Viljandi järv .","{'start': 148, 'end': 160, 'text': 'Stroomi rand', 'labels': ['LOC']}"
672,"Hallik soovitab Piritat , kesklinna ja Kadrioru parki , Stroomi randa ja Mustamäe parkmetsa .","{'start': 56, 'end': 69, 'text': 'Stroomi randa', 'labels': ['LOC']}"
673,""" Enne hakkame Tabasalu rannaga tegelema , kus elab 2000 meie valla inimest , "" sõnas Harku vallavanem .","{'start': 15, 'end': 31, 'text': 'Tabasalu rannaga', 'labels': ['LOC']}"
674,Peipsi piirivalvepiirkonna ülem Mati Pokkinen nimetab Emajõe suudmeala ohtlike jääoludega piirkonnaks .,"{'start': 54, 'end': 70, 'text': 'Emajõe suudmeala', 'labels': ['LOC']}"
675,"Eeltoodust võib näha , et looduskaitse ja keskkonnatingimuste seisukohalt on Uudepanga laht sadama ehituseks vähem vastunäidustatud kui Küdema laht .","{'start': 77, 'end': 91, 'text': 'Uudepanga laht', 'labels': ['LOC']}"
676,"Nerise jõe alamjooksu ja jäärakutega liigestatud Medininkai kõrgustiku lähedusse rajatud Vilnos ( Vilniuses ) on täna vihmane , ent soe ilm .","{'start': 0, 'end': 10, 'text': 'Nerise jõe', 'labels': ['LOC']}"
677,Uudisteagentuuri AIP teatel keskendusid rünnakud Pakistani piiri lähedal asuva Spinghari mäe ümbrusesse .,"{'start': 79, 'end': 92, 'text': 'Spinghari mäe', 'labels': ['LOC']}"
678,"Suure õhukeerise raskuskese püsib Norra merel , lõunaservas tuleb madalrõhulohke aeg-ajalt läänest üle Balti riikide itta .","{'start': 34, 'end': 45, 'text': 'Norra merel', 'labels': ['LOC']}"
679,Maailma suurima 1054 m langusega juga on Angeli juga Guajaana mägismaal Churuni jõel .,"{'start': 72, 'end': 84, 'text': 'Churuni jõel', 'labels': ['LOC']}"
680,"Keskkonnaminister Villu Reiljan ei välistanud neljapäeval valitsuse pressikonverentsil , et jääpangal Ruhnu saarele triivinud karu tuleb maha lasta .","{'start': 102, 'end': 115, 'text': 'Ruhnu saarele', 'labels': ['LOC']}"
681,"Tallinna lahe suletuse tõttu ei kanna hoovused surnud vetikaid ära , vaid pigem toovad juurde ning need hakkavad lagunedes lehkama .","{'start': 0, 'end': 13, 'text': 'Tallinna lahe', 'labels': ['LOC']}"
682,"SYDNEY , 11. jaanuar ( EPLO ) - Kuus Aasia ja Vaikse ookeani suurriiki arutavad Austraalias globaalset kliimamuutust , püüdes leida sellele lahendusi , mis ei ohustaks majanduskasvu , teatas ETV24 .","{'start': 46, 'end': 60, 'text': 'Vaikse ookeani', 'labels': ['LOC']}"
683,"Raskustes Tallinna Piimatööstuse suuraktsionär ja nõukogu esimees Oliver Kruuda hoidis  off-shore  firma kaudu Kariibi mere saartelt 2 , 2 miljoni dollari eest ostetud imekaatrit ligi aasta Soomes Turu sadamas varjul .","{'start': 111, 'end': 123, 'text': 'Kariibi mere', 'labels': ['LOC']}"
684,"Schnelli tiigi ümbrus ja Toompea nõlv jätavad samuti jumalast unustatud mulje , ehkki keegi rehaga mees vaevaliselt poris midagi sekeldab .","{'start': 0, 'end': 14, 'text': 'Schnelli tiigi', 'labels': ['LOC']}"
685,Genfis algasid eile Põhja- ja Lõuna-Korea ning USA ja Hiina osavõtul ajaloolised kõnelused Korea poolsaarel 50 aastat väldanud pingete järel lõpliku rahu saavutamiseks .,"{'start': 91, 'end': 107, 'text': 'Korea poolsaarel', 'labels': ['LOC']}"
686,"Rootsis elab umbes 20 000 , Norras 40 000 , Soomes 5000 ja Venemaal Koola poolsaarel 2000 saami .","{'start': 68, 'end': 84, 'text': 'Koola poolsaarel', 'labels': ['LOC']}"
687,"Terve portsu selliseid saarekesi , mille peale jõudmine juba suuremaid pingutusi nõuab , leiab Hiiumaa laidude maastikukaitsealal .","{'start': 95, 'end': 110, 'text': 'Hiiumaa laidude', 'labels': ['LOC']}"
688,"2002. aasta jalgpalli MM-i Põhja-Ameerika ja Kariibi mere valikgrupis ( CONCACAF ) jätkab täiseduga USA , kes viimati alistas 2 : 1 Honduurase .","{'start': 45, 'end': 57, 'text': 'Kariibi mere', 'labels': ['LOC']}"
689,"Ta pidas USAs Fultonis kõne , milles deklareeris , et Stalin on langetanud “ raudse eesriide , mis ulatub Stettinist Läänemere ääres kuni Triesteni Aadria mere kaldal ” , ning hoiatas selle eest , et NSV Liidu eesmärk on võimu piiramatu laiendamine ja oma põhimõtete levitamine .","{'start': 148, 'end': 159, 'text': 'Aadria mere', 'labels': ['LOC']}"
690,"Abrukal majaehitust kavandavad maaomanikud peavad sellega mitu kuud viivitama , sest Kaarma vallavolikogu otsusega keelustati sadade lammaste kaitseks ajutiselt igasugune ehitustegevus suurel osal Abruka saarest .","{'start': 197, 'end': 211, 'text': 'Abruka saarest', 'labels': ['LOC']}"
691,Grupp saabus juulis Soome laevadega Eestisse ja liikus hävitus-pataljonide haarangute eest varjudes Kautla rabadesse .,"{'start': 100, 'end': 116, 'text': 'Kautla rabadesse', 'labels': ['LOC']}"
692,15 . märtsil peetud emakeelepäeval kinnitas Lennuki meeskond Navarino saare Puerto Williamsi sadama jahtklubi seinale laeva vimpli .,"{'start': 61, 'end': 75, 'text': 'Navarino saare', 'labels': ['LOC']}"
693,"Juba juuli lõpul hulpisid Kauksi ranna suvitajad kalalaipade ja vetikalaamade keskel teadmatagi , kas ja kui ohtlik see on .","{'start': 26, 'end': 38, 'text': 'Kauksi ranna', 'labels': ['LOC']}"
694,"Kui Valgamaa keskkonnateenistus tunnistas sama objekti omanikule väljastatud vee-erikasutusloa kehtetuks juba möödunud aasta novembri lõpus , siis Otepää vallavalitsus tühistas Kullamaa tiigi rajamiseks Marguse oja puudutava ehitusloa alles 4. jaanuaril .","{'start': 203, 'end': 214, 'text': 'Marguse oja', 'labels': ['LOC']}"
695,"Jalonen avaldas lootust , et tuleval aastal saab Narva-Jõesuu rand Euroopa kvaliteeti näitava sinilipu .","{'start': 49, 'end': 66, 'text': 'Narva-Jõesuu rand', 'labels': ['LOC']}"
696,"Mereinstituudi teadlased tegid kindlaks , et Pärnu lahes kalapüüniseid ummistanud vatitaolise moodustise näol on tegemist siinsetes vetes senitundmatu planktilise loomaliigi kogumikega .","{'start': 45, 'end': 56, 'text': 'Pärnu lahes', 'labels': ['LOC']}"
697,"Projektis pakutud põhivariandi kohaselt kulgeks tunnel Helsingi Pasila raudteejaamast üle Ruoholahti neeme Tallinna madalale , võttes sealt suuna Aegnale .","{'start': 90, 'end': 106, 'text': 'Ruoholahti neeme', 'labels': ['LOC']}"
